   3.5957   2.6057  30.0100   0.2259   2.5122   0.8335         3.1501         0.2683         4.3451  0.7250  0.0617   8
   5.7667   4.4587  18.0000   0.8180   2.5169   0.9223       303.5965         9.4532       237.1605  1.2801  0.0399  10
   5.7667   4.5057  18.0000   0.7032   2.5434   0.9246        78.0540         2.4578        69.0721  1.1300  0.0356  10
   5.7667   4.5507  18.0000   0.5934   2.5688   0.9267        35.6961         1.1402        33.5967  1.0625  0.0339  10
   5.7667   4.5717  18.0000   0.5421   2.5807   0.9277        25.6972         0.8399        24.9171  1.0313  0.0337  10
   5.7667   4.6107  18.0000   0.4469   2.6027   0.9294        13.3712         0.4556        14.5497  0.9190  0.0313  10
   5.7667   4.6487  18.0000   0.3542   2.6242   0.9310         7.5993         0.2770         8.6391  0.8796  0.0321  10
   5.7667   4.6837  18.0000   0.2687   2.6439   0.9325         4.4181         0.1802         5.3294  0.8290  0.0338  10
   5.7667   4.7157  18.0000   0.1906   2.6620   0.9337         2.5592         0.1245         3.4174  0.7489  0.0364  10
   5.7667   3.1797  22.0000   3.0646   2.6704   0.7905        57.0122         1.7285        53.7359  1.0610  0.0322  10
   5.7667   3.2437  22.0000   2.8907   2.7242   0.7986        54.7996         1.6732        50.6846  1.0812  0.0330  10
   5.7667   3.3037  22.0000   2.7277   2.7745   0.8059        51.5060         1.5712        47.8021  1.0775  0.0329  10
   5.7667   3.3607  22.0000   2.5729   2.8224   0.8126        48.0461         1.4544        45.0720  1.0660  0.0323  10
   5.7667   3.4157  22.0000   2.4235   2.8686   0.8189        44.7965         1.3712        42.4844  1.0544  0.0323  10
   5.7667   3.4677  22.0000   2.2822   2.9123   0.8246        42.6507         1.3078        40.1173  1.0632  0.0326  10
   5.7667   3.5177  22.0000   2.1464   2.9543   0.8299        40.7434         1.2378        37.9641  1.0732  0.0326  10
   5.7667   3.5657  22.0000   2.0160   2.9946   0.8349        38.3119         1.1838        36.0629  1.0624  0.0328  10
   5.7667   3.6117  22.0000   1.8911   3.0332   0.8394        36.4603         1.1332        34.4613  1.0580  0.0329  10
   5.7667   3.6557  22.0000   1.7716   3.0702   0.8437        36.1283         1.1098        33.2194  1.0876  0.0334  10
   5.7667   3.6987  22.0000   1.6548   3.1063   0.8477        35.3859         1.0804        32.4003  1.0921  0.0333  10
   5.7667   3.7387  22.0000   1.5461   3.1399   0.8514        36.0050         1.0988        32.1536  1.1198  0.0342  10
   5.7667   3.8157  22.0000   1.3370   3.2045   0.8581        40.3281         1.2354        34.2630  1.1770  0.0361  10
   5.7667   3.8867  22.0000   1.1441   3.2642   0.8640        55.2135         1.6960        44.4379  1.2425  0.0382  10
   5.7667   3.9207  22.0000   1.0517   3.2927   0.8667        74.5216         2.2994        59.7097  1.2481  0.0385  10
   5.7667   3.9847  22.0000   0.8779   3.3465   0.8716      3910.6976       121.3793      3221.4922  1.2139  0.0377  10
   5.7667   4.0147  22.0000   0.7964   3.3717   0.8738       101.3692         3.1712        83.6350  1.2120  0.0379  10
   5.7667   4.0717  22.0000   0.6416   3.4195   0.8779        25.0672         0.7938        22.5851  1.1099  0.0351  10
   5.7667   4.1257  22.0000   0.4949   3.4649   0.8816        10.4475         0.3368        10.2650  1.0178  0.0328  10
   5.7667   4.1517  22.0000   0.4243   3.4867   0.8833         7.0042         0.2321         7.2941  0.9603  0.0318  10
   5.7667   2.8907  26.0000   2.9031   3.3742   0.7310        35.0835         1.0842        32.4156  1.0823  0.0334  10
   5.7667   2.9477  26.0000   2.7296   3.4408   0.7392        32.7298         1.0075        30.0986  1.0874  0.0335  10
   3.5957   2.6207  30.0100   0.1833   2.5267   0.8349         2.4549         0.2100         3.3755  0.7273  0.0622   8
   3.5957   2.6057  30.0100   0.2259   2.5122   0.8335         3.1501         0.2683         4.3451  0.7250  0.0617   8
   5.7667   4.4587  18.0000   0.8180   2.5169   0.9223       303.5965         9.4532       237.1590  1.2801  0.0399  10
   5.7667   4.5057  18.0000   0.7032   2.5434   0.9246        78.0540         2.4578        69.0719  1.1300  0.0356  10
   5.7667   4.5507  18.0000   0.5934   2.5688   0.9267        35.6961         1.1402        33.5967  1.0625  0.0339  10
   5.7667   4.5717  18.0000   0.5421   2.5807   0.9277        25.6972         0.8399        24.9171  1.0313  0.0337  10
   5.7667   4.6107  18.0000   0.4469   2.6027   0.9294        13.3712         0.4556        14.5497  0.9190  0.0313  10
   5.7667   4.6487  18.0000   0.3542   2.6242   0.9310         7.5993         0.2770         8.6390  0.8796  0.0321  10
   5.7667   4.6837  18.0000   0.2687   2.6439   0.9325         4.4181         0.1802         5.3294  0.8290  0.0338  10
   5.7667   4.7157  18.0000   0.1906   2.6620   0.9337         2.5592         0.1245         3.4174  0.7489  0.0364  10
   5.7667   3.1797  22.0000   3.0646   2.6704   0.7905        57.0122         1.7285        53.7359  1.0610  0.0322  10
   5.7667   3.2437  22.0000   2.8907   2.7242   0.7986        54.7996         1.6732        50.6846  1.0812  0.0330  10
   5.7667   3.3037  22.0000   2.7277   2.7745   0.8059        51.5060         1.5712        47.8021  1.0775  0.0329  10
   5.7667   3.3607  22.0000   2.5729   2.8224   0.8126        48.0461         1.4544        45.0720  1.0660  0.0323  10
   5.7667   3.4157  22.0000   2.4235   2.8686   0.8189        44.7965         1.3712        42.4844  1.0544  0.0323  10
   5.7667   3.4677  22.0000   2.2822   2.9123   0.8246        42.6507         1.3078        40.1173  1.0632  0.0326  10
   5.7667   3.5177  22.0000   2.1464   2.9543   0.8299        40.7434         1.2378        37.9641  1.0732  0.0326  10
   5.7667   3.5657  22.0000   2.0160   2.9946   0.8349        38.3119         1.1838        36.0629  1.0624  0.0328  10
   5.7667   3.6117  22.0000   1.8911   3.0332   0.8394        36.4603         1.1332        34.4613  1.0580  0.0329  10
   5.7667   3.6557  22.0000   1.7716   3.0702   0.8437        36.1283         1.1098        33.2194  1.0876  0.0334  10
   5.7667   3.6987  22.0000   1.6548   3.1063   0.8477        35.3859         1.0804        32.4002  1.0921  0.0333  10
   5.7667   3.7387  22.0000   1.5461   3.1399   0.8514        36.0050         1.0988        32.1536  1.1198  0.0342  10
   5.7667   3.8157  22.0000   1.3370   3.2045   0.8581        40.3281         1.2354        34.2630  1.1770  0.0361  10
   5.7667   3.8867  22.0000   1.1441   3.2642   0.8640        55.2135         1.6960        44.4378  1.2425  0.0382  10
   5.7667   3.9207  22.0000   1.0517   3.2927   0.8667        74.5216         2.2994        59.7097  1.2481  0.0385  10
   5.7667   3.9847  22.0000   0.8779   3.3465   0.8716      3910.6976       121.3793      3221.4905  1.2139  0.0377  10
   5.7667   4.0147  22.0000   0.7964   3.3717   0.8738       101.3692         3.1712        83.6350  1.2120  0.0379  10
   5.7667   4.0717  22.0000   0.6416   3.4195   0.8779        25.0672         0.7938        22.5851  1.1099  0.0351  10
   5.7667   4.1257  22.0000   0.4949   3.4649   0.8816        10.4475         0.3368        10.2650  1.0178  0.0328  10
   5.7667   4.1517  22.0000   0.4243   3.4867   0.8833         7.0042         0.2321         7.2941  0.9603  0.0318  10
   5.7667   2.8907  26.0000   2.9031   3.3742   0.7310        35.0835         1.0842        32.4156  1.0823  0.0334  10
   5.7667   2.9477  26.0000   2.7296   3.4408   0.7392        32.7298         1.0075        30.0986  1.0874  0.0335  10
   3.5957   2.6207  30.0100   0.1833   2.5267   0.8349         2.4549         0.2100         3.3755  0.7273  0.0622   8
   3.5957   2.6057  30.0100   0.2259   2.5122   0.8335         3.1501         0.2683         4.3451  0.7250  0.0617   8
   5.7667   4.4587  18.0000   0.8180   2.5169   0.9223       303.5965         9.4532       237.1584  1.2801  0.0399  10
   5.7667   4.5057  18.0000   0.7032   2.5434   0.9246        78.0540         2.4578        69.0718  1.1300  0.0356  10
   5.7667   4.5507  18.0000   0.5934   2.5688   0.9267        35.6961         1.1402        33.5966  1.0625  0.0339  10
   5.7667   4.5717  18.0000   0.5421   2.5807   0.9277        25.6972         0.8399        24.9171  1.0313  0.0337  10
   5.7667   4.6107  18.0000   0.4469   2.6027   0.9294        13.3712         0.4556        14.5497  0.9190  0.0313  10
   5.7667   4.6487  18.0000   0.3542   2.6242   0.9310         7.5993         0.2770         8.6390  0.8796  0.0321  10
   5.7667   4.6837  18.0000   0.2687   2.6439   0.9325         4.4181         0.1802         5.3294  0.8290  0.0338  10
   5.7667   4.7157  18.0000   0.1906   2.6620   0.9337         2.5592         0.1245         3.4174  0.7489  0.0364  10
   5.7667   3.1797  22.0000   3.0646   2.6704   0.7905        57.0122         1.7285        53.7359  1.0610  0.0322  10
   5.7667   3.2437  22.0000   2.8907   2.7242   0.7986        54.7996         1.6732        50.6846  1.0812  0.0330  10
   5.7667   3.3037  22.0000   2.7277   2.7745   0.8059        51.5060         1.5712        47.8021  1.0775  0.0329  10
   5.7667   3.3607  22.0000   2.5729   2.8224   0.8126        48.0461         1.4544        45.0720  1.0660  0.0323  10
   5.7667   3.4157  22.0000   2.4235   2.8686   0.8189        44.7965         1.3712        42.4844  1.0544  0.0323  10
   5.7667   3.4677  22.0000   2.2822   2.9123   0.8246        42.6507         1.3078        40.1173  1.0632  0.0326  10
   5.7667   3.5177  22.0000   2.1464   2.9543   0.8299        40.7434         1.2378        37.9641  1.0732  0.0326  10
   5.7667   3.5657  22.0000   2.0160   2.9946   0.8349        38.3119         1.1838        36.0629  1.0624  0.0328  10
   5.7667   3.6117  22.0000   1.8911   3.0332   0.8394        36.4603         1.1332        34.4613  1.0580  0.0329  10
   5.7667   3.6557  22.0000   1.7716   3.0702   0.8437        36.1283         1.1098        33.2194  1.0876  0.0334  10
   5.7667   3.6987  22.0000   1.6548   3.1063   0.8477        35.3859         1.0804        32.4002  1.0921  0.0333  10
   5.7667   3.7387  22.0000   1.5461   3.1399   0.8514        36.0050         1.0988        32.1536  1.1198  0.0342  10
   5.7667   3.8157  22.0000   1.3370   3.2045   0.8581        40.3281         1.2354        34.2630  1.1770  0.0361  10
   5.7667   3.8867  22.0000   1.1441   3.2642   0.8640        55.2135         1.6960        44.4378  1.2425  0.0382  10
   5.7667   3.9207  22.0000   1.0517   3.2927   0.8667        74.5216         2.2994        59.7097  1.2481  0.0385  10
   5.7667   3.9847  22.0000   0.8779   3.3465   0.8716      3910.6976       121.3793      3221.4901  1.2139  0.0377  10
   5.7667   4.0147  22.0000   0.7964   3.3717   0.8738       101.3692         3.1712        83.6350  1.2120  0.0379  10
   5.7667   4.0717  22.0000   0.6416   3.4195   0.8779        25.0672         0.7938        22.5851  1.1099  0.0351  10
   5.7667   4.1257  22.0000   0.4949   3.4649   0.8816        10.4475         0.3368        10.2650  1.0178  0.0328  10
   5.7667   4.1517  22.0000   0.4243   3.4867   0.8833         7.0042         0.2321         7.2941  0.9603  0.0318  10
   5.7667   2.8907  26.0000   2.9031   3.3742   0.7310        35.0835         1.0842        32.4156  1.0823  0.0334  10
   5.7667   2.9477  26.0000   2.7296   3.4408   0.7392        32.7298         1.0075        30.0986  1.0874  0.0335  10
   3.5957   2.6207  30.0100   0.1833   2.5267   0.8349         2.4549         0.2100         3.3755  0.7273  0.0622   8
   3.5957   2.6057  30.0100   0.2259   2.5122   0.8335         3.1501         0.2683         4.3451  0.7250  0.0617   8
   5.7667   4.4587  18.0000   0.8180   2.5169   0.9223       303.5965         9.4532       237.1582  1.2801  0.0399  10
   5.7667   4.5057  18.0000   0.7032   2.5434   0.9246        78.0540         2.4578        69.0717  1.1300  0.0356  10
   5.7667   4.5507  18.0000   0.5934   2.5688   0.9267        35.6961         1.1402        33.5966  1.0625  0.0339  10
   5.7667   4.5717  18.0000   0.5421   2.5807   0.9277        25.6972         0.8399        24.9171  1.0313  0.0337  10
   5.7667   4.6107  18.0000   0.4469   2.6027   0.9294        13.3712         0.4556        14.5497  0.9190  0.0313  10
   5.7667   4.6487  18.0000   0.3542   2.6242   0.9310         7.5993         0.2770         8.6390  0.8796  0.0321  10
   5.7667   4.6837  18.0000   0.2687   2.6439   0.9325         4.4181         0.1802         5.3294  0.8290  0.0338  10
   5.7667   4.7157  18.0000   0.1906   2.6620   0.9337         2.5592         0.1245         3.4174  0.7489  0.0364  10
   5.7667   3.1797  22.0000   3.0646   2.6704   0.7905        57.0122         1.7285        53.7359  1.0610  0.0322  10
   5.7667   3.2437  22.0000   2.8907   2.7242   0.7986        54.7996         1.6732        50.6846  1.0812  0.0330  10
   5.7667   3.3037  22.0000   2.7277   2.7745   0.8059        51.5060         1.5712        47.8021  1.0775  0.0329  10
   5.7667   3.3607  22.0000   2.5729   2.8224   0.8126        48.0461         1.4544        45.0720  1.0660  0.0323  10
   5.7667   3.4157  22.0000   2.4235   2.8686   0.8189        44.7965         1.3712        42.4844  1.0544  0.0323  10
   5.7667   3.4677  22.0000   2.2822   2.9123   0.8246        42.6507         1.3078        40.1173  1.0632  0.0326  10
   5.7667   3.5177  22.0000   2.1464   2.9543   0.8299        40.7434         1.2378        37.9641  1.0732  0.0326  10
   5.7667   3.5657  22.0000   2.0160   2.9946   0.8349        38.3119         1.1838        36.0629  1.0624  0.0328  10
   5.7667   3.6117  22.0000   1.8911   3.0332   0.8394        36.4603         1.1332        34.4613  1.0580  0.0329  10
   5.7667   3.6557  22.0000   1.7716   3.0702   0.8437        36.1283         1.1098        33.2194  1.0876  0.0334  10
   5.7667   3.6987  22.0000   1.6548   3.1063   0.8477        35.3859         1.0804        32.4002  1.0921  0.0333  10
   5.7667   3.7387  22.0000   1.5461   3.1399   0.8514        36.0050         1.0988        32.1536  1.1198  0.0342  10
   5.7667   3.8157  22.0000   1.3370   3.2045   0.8581        40.3281         1.2354        34.2630  1.1770  0.0361  10
   5.7667   3.8867  22.0000   1.1441   3.2642   0.8640        55.2135         1.6960        44.4378  1.2425  0.0382  10
   5.7667   3.9207  22.0000   1.0517   3.2927   0.8667        74.5216         2.2994        59.7097  1.2481  0.0385  10
   5.7667   3.9847  22.0000   0.8779   3.3465   0.8716      3910.6976       121.3793      3221.4899  1.2139  0.0377  10
   5.7667   4.0147  22.0000   0.7964   3.3717   0.8738       101.3692         3.1712        83.6350  1.2120  0.0379  10
   5.7667   4.0717  22.0000   0.6416   3.4195   0.8779        25.0672         0.7938        22.5851  1.1099  0.0351  10
   5.7667   4.1257  22.0000   0.4949   3.4649   0.8816        10.4475         0.3368        10.2650  1.0178  0.0328  10
   5.7667   4.1517  22.0000   0.4243   3.4867   0.8833         7.0042         0.2321         7.2941  0.9603  0.0318  10
   5.7667   2.8907  26.0000   2.9031   3.3742   0.7310        35.0835         1.0842        32.4156  1.0823  0.0334  10
   5.7667   2.9477  26.0000   2.7296   3.4408   0.7392        32.7298         1.0075        30.0986  1.0874  0.0335  10
   3.5957   2.6207  30.0100   0.1833   2.5267   0.8349         2.4549         0.2100         3.3755  0.7273  0.0622   8
   3.5957   2.6057  30.0100   0.2259   2.5122   0.8335         3.1501         0.2683         4.3451  0.7250  0.0617   8
   5.7667   4.4587  18.0000   0.8180   2.5169   0.9223       303.5965         9.4532       237.1582  1.2801  0.0399  10
   5.7667   4.5057  18.0000   0.7032   2.5434   0.9246        78.0540         2.4578        69.0717  1.1300  0.0356  10
   5.7667   4.5507  18.0000   0.5934   2.5688   0.9267        35.6961         1.1402        33.5966  1.0625  0.0339  10
   5.7667   4.5717  18.0000   0.5421   2.5807   0.9277        25.6972         0.8399        24.9171  1.0313  0.0337  10
   5.7667   4.6107  18.0000   0.4469   2.6027   0.9294        13.3712         0.4556        14.5497  0.9190  0.0313  10
   5.7667   4.6487  18.0000   0.3542   2.6242   0.9310         7.5993         0.2770         8.6390  0.8796  0.0321  10
   5.7667   4.6837  18.0000   0.2687   2.6439   0.9325         4.4181         0.1802         5.3294  0.8290  0.0338  10
   5.7667   4.7157  18.0000   0.1906   2.6620   0.9337         2.5592         0.1245         3.4174  0.7489  0.0364  10
   5.7667   3.1797  22.0000   3.0646   2.6704   0.7905        57.0122         1.7285        53.7359  1.0610  0.0322  10
   5.7667   3.2437  22.0000   2.8907   2.7242   0.7986        54.7996         1.6732        50.6846  1.0812  0.0330  10
   5.7667   3.3037  22.0000   2.7277   2.7745   0.8059        51.5060         1.5712        47.8021  1.0775  0.0329  10
   5.7667   3.3607  22.0000   2.5729   2.8224   0.8126        48.0461         1.4544        45.0720  1.0660  0.0323  10
   5.7667   3.4157  22.0000   2.4235   2.8686   0.8189        44.7965         1.3712        42.4844  1.0544  0.0323  10
   5.7667   3.4677  22.0000   2.2822   2.9123   0.8246        42.6507         1.3078        40.1173  1.0632  0.0326  10
   5.7667   3.5177  22.0000   2.1464   2.9543   0.8299        40.7434         1.2378        37.9641  1.0732  0.0326  10
   5.7667   3.5657  22.0000   2.0160   2.9946   0.8349        38.3119         1.1838        36.0629  1.0624  0.0328  10
   5.7667   3.6117  22.0000   1.8911   3.0332   0.8394        36.4603         1.1332        34.4613  1.0580  0.0329  10
   5.7667   3.6557  22.0000   1.7716   3.0702   0.8437        36.1283         1.1098        33.2194  1.0876  0.0334  10
   5.7667   3.6987  22.0000   1.6548   3.1063   0.8477        35.3859         1.0804        32.4002  1.0921  0.0333  10
   5.7667   3.7387  22.0000   1.5461   3.1399   0.8514        36.0050         1.0988        32.1536  1.1198  0.0342  10
   5.7667   3.8157  22.0000   1.3370   3.2045   0.8581        40.3281         1.2354        34.2630  1.1770  0.0361  10
   5.7667   3.8867  22.0000   1.1441   3.2642   0.8640        55.2135         1.6960        44.4378  1.2425  0.0382  10
   5.7667   3.9207  22.0000   1.0517   3.2927   0.8667        74.5216         2.2994        59.7097  1.2481  0.0385  10
   5.7667   3.9847  22.0000   0.8779   3.3465   0.8716      3910.6976       121.3793      3221.4899  1.2139  0.0377  10
   5.7667   4.0147  22.0000   0.7964   3.3717   0.8738       101.3692         3.1712        83.6350  1.2120  0.0379  10
   5.7667   4.0717  22.0000   0.6416   3.4195   0.8779        25.0672         0.7938        22.5851  1.1099  0.0351  10
   5.7667   4.1257  22.0000   0.4949   3.4649   0.8816        10.4475         0.3368        10.2650  1.0178  0.0328  10
   5.7667   4.1517  22.0000   0.4243   3.4867   0.8833         7.0042         0.2321         7.2941  0.9603  0.0318  10
   5.7667   2.8907  26.0000   2.9031   3.3742   0.7310        35.0835         1.0842        32.4156  1.0823  0.0334  10
   5.7667   2.9477  26.0000   2.7296   3.4408   0.7392        32.7298         1.0075        30.0986  1.0874  0.0335  10
   3.5957   2.6207  30.0100   0.1833   2.5267   0.8349         2.4549         0.2100         3.3755  0.7273  0.0622   8
   3.5957   2.6057  30.0100   0.2259   2.5122   0.8335         3.1501         0.2683         4.3451  0.7250  0.0617   8
   5.7667   4.4587  18.0000   0.8180   2.5169   0.9223       303.5965         9.4532       237.1581  1.2801  0.0399  10
   5.7667   4.5057  18.0000   0.7032   2.5434   0.9246        78.0540         2.4578        69.0717  1.1300  0.0356  10
   5.7667   4.5507  18.0000   0.5934   2.5688   0.9267        35.6961         1.1402        33.5966  1.0625  0.0339  10
   5.7667   4.5717  18.0000   0.5421   2.5807   0.9277        25.6972         0.8399        24.9171  1.0313  0.0337  10
   5.7667   4.6107  18.0000   0.4469   2.6027   0.9294        13.3712         0.4556        14.5497  0.9190  0.0313  10
   5.7667   4.6487  18.0000   0.3542   2.6242   0.9310         7.5993         0.2770         8.6390  0.8796  0.0321  10
   5.7667   4.6837  18.0000   0.2687   2.6439   0.9325         4.4181         0.1802         5.3294  0.8290  0.0338  10
   5.7667   4.7157  18.0000   0.1906   2.6620   0.9337         2.5592         0.1245         3.4174  0.7489  0.0364  10
   5.7667   3.1797  22.0000   3.0646   2.6704   0.7905        57.0122         1.7285        53.7359  1.0610  0.0322  10
   5.7667   3.2437  22.0000   2.8907   2.7242   0.7986        54.7996         1.6732        50.6846  1.0812  0.0330  10
   5.7667   3.3037  22.0000   2.7277   2.7745   0.8059        51.5060         1.5712        47.8021  1.0775  0.0329  10
   5.7667   3.3607  22.0000   2.5729   2.8224   0.8126        48.0461         1.4544        45.0720  1.0660  0.0323  10
   5.7667   3.4157  22.0000   2.4235   2.8686   0.8189        44.7965         1.3712        42.4844  1.0544  0.0323  10
   5.7667   3.4677  22.0000   2.2822   2.9123   0.8246        42.6507         1.3078        40.1173  1.0632  0.0326  10
   5.7667   3.5177  22.0000   2.1464   2.9543   0.8299        40.7434         1.2378        37.9641  1.0732  0.0326  10
   5.7667   3.5657  22.0000   2.0160   2.9946   0.8349        38.3119         1.1838        36.0629  1.0624  0.0328  10
   5.7667   3.6117  22.0000   1.8911   3.0332   0.8394        36.4603         1.1332        34.4613  1.0580  0.0329  10
   5.7667   3.6557  22.0000   1.7716   3.0702   0.8437        36.1283         1.1098        33.2194  1.0876  0.0334  10
   5.7667   3.6987  22.0000   1.6548   3.1063   0.8477        35.3859         1.0804        32.4002  1.0921  0.0333  10
   5.7667   3.7387  22.0000   1.5461   3.1399   0.8514        36.0050         1.0988        32.1536  1.1198  0.0342  10
   5.7667   3.8157  22.0000   1.3370   3.2045   0.8581        40.3281         1.2354        34.2630  1.1770  0.0361  10
   5.7667   3.8867  22.0000   1.1441   3.2642   0.8640        55.2135         1.6960        44.4378  1.2425  0.0382  10
   5.7667   3.9207  22.0000   1.0517   3.2927   0.8667        74.5216         2.2994        59.7097  1.2481  0.0385  10
   5.7667   3.9847  22.0000   0.8779   3.3465   0.8716      3910.6976       121.3793      3221.4899  1.2139  0.0377  10
   5.7667   4.0147  22.0000   0.7964   3.3717   0.8738       101.3692         3.1712        83.6350  1.2120  0.0379  10
   5.7667   4.0717  22.0000   0.6416   3.4195   0.8779        25.0672         0.7938        22.5851  1.1099  0.0351  10
   5.7667   4.1257  22.0000   0.4949   3.4649   0.8816        10.4475         0.3368        10.2650  1.0178  0.0328  10
   5.7667   4.1517  22.0000   0.4243   3.4867   0.8833         7.0042         0.2321         7.2941  0.9603  0.0318  10
   5.7667   2.8907  26.0000   2.9031   3.3742   0.7310        35.0835         1.0842        32.4156  1.0823  0.0334  10
   5.7667   2.9477  26.0000   2.7296   3.4408   0.7392        32.7298         1.0075        30.0986  1.0874  0.0335  10
